도로명,도로폭,도로길이,교차로수,위도,경도
한강대로102길,5,322,0,37.54960689999999,126.97362659999999
신흥로22길,3,52,0,37.54588029999999,126.98490749999999
효창원로62길,7,107,0,37.540062799999994,126.96300420000001
소월로38가길,4,208,0,37.5425092,126.9903506
서빙고로71길,5,37,0,37.521115,126.995911
신흥로11나길,2,41,0,37.543773200000004,126.98600800000001
이태원로26길,2,23,0,37.533504799999996,126.99391940000001
우사단로4라길,2,8,0,37.5311093,126.9999384
서빙고로,9,71,0,37.5252218,126.96771000000001
청파로63길,2,22,0,37.5480654,126.9686057
효창원로37길,10,165,0,37.5374914,126.9587206
둘레5길,10,46,0,37.538064299999995,127.0485969
무학봉5길,2,84,0,37.560100899999995,127.0257364
왕십리로21나길,3,135,0,37.5599027,127.032518
용답중앙길,12,21,0,37.562284399999996,127.0550499
둘레1길,6,52,0,37.5382475,127.0461722
사근동7길,2,25,0,37.561363,127.04635359999999
고산자로2라길,4,10,0,37.5545614,127.0381828
사근동12길,3,29,0,37.5596096,127.04758400000001
동호로2길,5,301,0,37.5475828,127.01781270000001
금호로6가길,4,53,0,37.5541985,127.02318799999999
고산자로8다길,6,41,0,37.5570049,127.03675359999998
독서당로48길,4,157,0,37.5479383,127.0218325
둘레9가길,0,19,0,37.5377117,127.05026459999999
둘레15가길,4,13,0,37.53625460000001,127.0558867
신흥로27길,2,12,0,37.5439153,126.983314
장문로45라길,4,132,0,37.528250799999995,127.0013928
보광로54길,2,142,0,37.532283500000005,126.99506609999999
녹사평대로46가길,5,250,0,37.536844,126.9891872
두텁바위로,3,79,0,37.5511625,126.98140740000001
효창원로52길,2,16,0,37.537411799999994,126.9609899
소월로40길,4,12,0,37.542348100000005,126.99057930000001
무학로2나길,4,148,0,37.563866,127.0336529
무학로2길,10,27,0,37.563252899999995,127.03327649999999
성덕정5길,23,16,0,37.5392669,127.0484337
금호로6길,4,33,0,37.55278010000001,127.0246432
서빙고로91나길,2,87,0,37.523192200000004,126.99760159999998
새창로,3,31,0,37.5389123,126.9592261
이태원로15길,4,32,0,37.535292999999996,126.99005759999999
이촌로22길,3,25,0,37.525060700000004,126.9564134
한강대로28길,3,65,0,37.525826,126.96798340000001
한남대로21길,11,224,0,37.53423370000001,127.0063499
한강대로98다길,2,13,0,37.5482321,126.97432409999999
두텁바위로,3,79,0,37.5485071,126.98215559999998
청파로,3,65,0,37.548263299999995,126.9707291
사근동길,13,24,0,37.561070799999996,127.0442896
청파로95길,4,13,0,37.5547714,126.9684662
한강대로81길,5,205,0,37.542537,126.9720662
임정로,3,21,0,37.54731829999999,126.9630291
난계로,0,32,0,37.5553157,127.02465349999999
한강대로72길,7,118,0,37.54108970000001,126.9739871
우사단로10마길,6,130,0,37.5300539,127.0024408
대사관로11길,6,92,0,37.5345653,127.00226550000001
서빙고로65길,4,51,0,37.522245500000004,126.9942466
두텁바위로38길,5,38,0,37.546767700000004,126.9834166
우사단로4길,3,72,0,37.53086629999999,127.0005814
이태원로36길,5,259,0,37.534280200000005,126.9991124
백범로99가길,3,140,0,37.5358291,126.97254620000001
후암로57길,4,49,0,37.5514513,126.9743023
대사관로6가길,3,23,0,37.5322828,126.99978390000001
녹사평대로26가길,5,68,0,37.532393,126.99335409999999
백범로77길,1,19,0,37.540191799999995,126.9659716
효창원로,3,63,0,37.543573200000004,126.96268219999999
이태원로42길,10,17,0,37.536384399999996,127.0007892
회나무로44가길,3,10,0,37.5378103,126.99136920000001
소월로2나길,2,11,0,37.5538795,126.9780774
왕십리로21길,7,597,0,37.560691999999996,127.0314545
용답9길,0,94,0,37.5650521,127.0505418
아차산로11가길,0,425,0,37.545796200000005,127.0625869
동일로,6,44,0,37.5530706,127.06989809999999
살곶이2길,7,26,0,37.5641466,127.04662179999998
성수이로14길,0,182,0,37.5414659,127.05635320000002
독서당로63길,3,27,0,37.553237700000004,127.03048970000002
마장로31길,8,17,0,37.566710799999996,127.0373403
무학로14길,7,65,0,37.569626299999996,127.0355666
용답23다길,3,23,0,37.5618135,127.05449809999999
고산자로2라길,4,43,0,37.5562617,127.0388884
백범로45길,5,100,0,37.541624600000006,126.95825520000001
이태원로49길,5,53,0,37.536798299999994,126.99895670000001
청파로47길,4,39,0,37.5453221,126.96613219999999
한강대로62나길,2,8,0,37.5340372,126.97522659999998
원효로56길,6,210,0,37.5350486,126.96303540000001
성덕정3길,0,15,0,37.5394067,127.04713989999999
후암로15길,17,20,0,37.5486737,126.97690490000001
대사관로34나길,2,24,0,37.5295553,127.0049209
한강대로38나길,4,156,0,37.5287789,126.96907150000001
유엔빌리지길,6,24,0,37.536014,127.01345
난계로,0,121,0,37.5577301,127.02379740000002
마장로35길,12,29,0,37.568174600000006,127.04500139999999
성덕정5길,23,21,0,37.5391016,127.0487064
금호로,0,39,0,37.553604299999996,127.02172659999998
뚝섬로9길,8,218,0,37.539176899999994,127.05654779999999
무수막3길,4,28,0,37.5497792,127.023175
효창원로98길,2,33,0,37.5486999,126.964773
회나무로12나길,5,34,0,37.538104,126.9907449
원효로19길,2,26,0,37.533241600000004,126.9532607
원효로19길,3,28,0,37.5330262,126.9521731
서빙고로97길,4,143,0,37.526755200000004,127.0031965
원효로19길,4,42,0,37.5332053,126.9529617
청파로61길,2,18,0,37.54755720000001,126.96943
녹사평대로58길,153,771,0,37.5458194,126.9911168
효창원로94다길,4,34,0,37.548931700000004,126.9645959
백범로51길,4,239,0,37.54098079999999,126.9597558
대사관로30나길,4,202,0,37.53117039999999,127.00469679999999
이촌로29길,6,223,0,37.525115500000005,126.9605319
원효로,3,36,0,37.536160100000004,126.96279140000001
효창원로104라길,2,18,0,37.551897,126.96523359999999
두텁바위로15길,1,104,0,37.54623529999999,126.9772746
회나무로28길,3,64,0,37.538638299999995,126.99349440000002
대사관로34다길,2,20,0,37.530280299999994,127.0041892
서빙고로79가길,3,13,0,37.5227911,126.9975054
한강대로94길,6,125,0,37.546794899999995,126.9725649
후암로28나길,4,118,0,37.5500835,126.979105
보광로5길,3,9,0,37.5253319,127.0008456
서빙고로51가길,6,103,0,37.52291029999999,126.9924397
보광로14길,2,12,0,37.5275789,127.0006635
백범로74길,3,15,0,37.5381446,126.9624892
우사단로2나길,2,9,0,37.5296776,127.00027759999999
한강대로88길,2,15,0,37.5447314,126.972963
후암로57길,3,74,0,37.5531033,126.9743121
녹사평대로40나길,5,48,0,37.53635379999999,126.98858929999999
소월로30길,2,71,0,37.5455196,126.9887774
한강대로14다길,2,18,0,37.5223283,126.96470659999999
백범로90가길,13,261,0,37.5363994,126.9684294
사근동길,13,22,0,37.5611664,127.04350919999999
이태원로27길,7,123,0,37.53570429999999,126.9933017
효창원로66길,10,86,0,37.5414581,126.9640672
원효로64길,4,44,0,37.535231200000005,126.96466740000001
효창원로37나길,5,118,0,37.5380661,126.95779669999999
효창원로,4,67,0,37.5353761,126.9546749
한강대로14가길,2,9,0,37.522831,126.96352390000001
대사관로20길,5,36,0,37.532552100000004,127.00192129999999
녹사평대로42길,3,16,0,37.5365685,126.9880551
우사단로10길,2,15,0,37.531754299999996,126.99895719999999
한강대로10길,2,36,0,37.5245541,126.9649463
효창원로25나길,5,179,0,37.537133600000004,126.95606799999999
백범로77길,4,52,0,37.5403649,126.96650220000001
서빙고로51길,10,137,0,37.5234619,126.99164590000001
녹사평대로,3,83,0,37.536106700000005,126.98761680000001
효창원로64길,8,53,0,37.5406136,126.9629202
신흥로3가길,2,11,0,37.541670399999994,126.9844956
장문로45라길,2,44,0,37.5281761,127.00108229999998
한강대로84길,3,41,0,37.543799,126.97289350000001
효창원로59길,2,16,0,37.53976110000001,126.96122539999999
장문로39길,4,23,0,37.526911600000005,127.0020196
신흥로,3,81,0,37.5415328,126.9867244
한강대로39길,6,19,0,37.5315084,126.96852109999999
소월로30길,3,11,0,37.545417900000004,126.98844340000001
원효로,3,39,0,37.5369972,126.9633189
이촌로29길,6,223,0,37.5246753,126.9598378
장문로41길,4,16,0,37.5271149,127.00235759999998
장문로27길,2,11,0,37.526672999999995,126.9995675
보광로24길,3,16,0,37.5288073,126.999247
대사관로34길,7,97,0,37.531803499999995,127.00625409999999
소월로38길,8,24,0,37.543471000000004,126.98944109999998
효창원로91길,1,12,0,37.547785499999996,126.9627893
대사관로30나길,3,51,0,37.5316101,127.0043709
이태원로26길,5,265,0,37.5333539,126.99343130000001
새창로50길,3,21,0,37.5337097,126.96192930000001
효창원로16길,4,29,0,37.5350403,126.9553686
후암로16다길,5,37,0,37.5477929,126.97967560000001
이태원로20가길,2,7,0,37.5337568,126.99279270000001
후암로16다길,2,17,0,37.547902799999996,126.9791838
신흥로3나길,3,28,0,37.5422426,126.98518200000001
대사관로24길,0,11,0,37.5330838,127.00430659999999
한강대로53길,2,55,0,37.5332062,126.97046359999999
후암로34길,3,28,0,37.5510343,126.97779409999998
장문로27길,3,171,0,37.526758,126.99937220000001
청파로47나길,3,28,0,37.548882299999995,126.96853
원효로58길,5,80,0,37.5350675,126.9639981
효창원로86길,3,9,0,37.5467662,126.966302
두텁바위로,3,79,0,37.547557299999994,126.9817716
장문로45길,3,16,0,37.5291336,127.00079879999998
두텁바위로37길,3,18,0,37.5480256,126.9809909
대사관로30길,3,32,0,37.5329416,127.00541880000002
동호로2가길,4,16,0,37.5475785,127.01687620000001
성수이로6길,5,33,0,37.536783899999996,127.055155
용답중앙길,12,25,0,37.5685006,127.0493463
동일로,2,42,0,37.554924799999995,127.0709557
금호산길,9,13,0,37.5504874,127.01940719999999
서울숲9길,8,31,0,37.5491486,127.043458
사근동11가길,2,26,0,37.5616831,127.0476537
한림말1길,5,14,0,37.5439881,127.01612639999999
성수이로2길,4,45,0,37.5353847,127.0542218
용답중앙15길,0,17,0,37.5644135,127.0527237
고산자로2가길,2,21,0,37.5543693,127.0385469
용답25길,8,47,0,37.562159799999996,127.052545
마장로40길,6,46,0,37.5650839,127.04318119999999
사근동8가길,4,16,0,37.5601756,127.0476337
왕십리로14길,8,28,0,37.5483331,127.046371
청파로71길,2,31,0,37.5496132,126.9662354
녹사평대로14길,2,27,0,37.522826,126.99488799999999
이태원로,6,45,0,37.5385158,127.00230079999999
회나무로13가길,4,42,0,37.5411114,126.9921314
대사관로34다길,2,6,0,37.530912,127.0040906
백범로77길,6,70,0,37.5410726,126.9666114
두텁바위로38가길,3,53,0,37.546622799999994,126.98283130000002
만리재로26길,4,50,0,37.5527959,126.96490690000002
녹사평대로46가길,5,31,0,37.5365565,126.98971840000002
장문로,5,27,0,37.5261976,126.9987956
임정로29길,2,16,0,37.548058000000005,126.9625757
청파로57길,3,30,0,37.5468243,126.9697004
신흥로36가길,4,32,0,37.546302600000004,126.9826774
청파로47나길,4,80,0,37.5453706,126.96737759999998
한강대로92길,3,37,0,37.54604129999999,126.9724213
효창원로16가길,4,192,0,37.5344273,126.95531629999999
두텁바위로1길,3,22,0,37.5459513,126.9743179
서빙고로75가길,2,18,0,37.5220639,126.99669509999998
장문로,2,43,0,37.5283935,127.00534420000001
신흥로5길,5,53,0,37.5420055,126.9866598
새창로14길,2,66,0,37.53794129999999,126.95965520000001
보광로21길,2,55,0,37.5273497,126.9978666
독서당로14길,3,38,0,37.5310528,127.0089868
이태원로54길,6,86,0,37.5356917,127.00067990000001
연무장길,10,59,0,37.5430062,127.05255109999999
송정2길,3,130,0,37.54899279999999,127.064847
성덕정길,10,85,0,37.538311799999995,127.05077649999998
청파로47나길,6,150,0,37.5473056,126.96775659999999
청파로73길,3,64,0,37.5518334,126.9665165
녹사평대로26길,2,22,0,37.531557899999996,126.99383329999999
서빙고로73길,3,26,0,37.521764399999995,126.9962476
독서당로3길,5,165,0,37.52904,127.0062741
이촌로29길,6,223,0,37.5252533,126.9605125
신흥로9길,4,69,0,37.5431339,126.9866607
서빙고로91라길,3,91,0,37.5250626,126.99649579999999
서빙고로62길,3,22,0,37.5191242,126.99139309999998
원효로,2,35,0,37.538829799999995,126.9670888
원효로,6,38,0,37.5325987,126.95155790000001
원효로,4,31,0,37.5371179,126.9655693
우사단로2가길,3,32,0,37.5300825,127.00003429999998
무학봉15다길,5,34,0,37.5624324,127.03049640000002
고산자로8다길,6,24,0,37.5570831,127.0367337
무학봉길,7,14,0,37.5605273,127.02890179999999
왕십리로13길,6,30,0,37.549742200000004,127.0424797
용답15길,0,148,0,37.563974200000004,127.0513885
살곶이2길,7,10,0,37.5631791,127.0454289
용답25라길,0,128,0,37.563133799999996,127.05268000000001
왕십리로20길,9,43,0,37.565048600000004,127.0358852
무학봉길,7,26,0,37.5594924,127.0243763
마장로31가길,6,28,0,37.569439200000005,127.0384908
마장로35라길,6,108,0,37.5700749,127.0409868
장터3길,0,148,0,37.548466,127.02060759999999
무학봉12길,3,41,0,37.5604684,127.0289605
왕십리로10길,8,96,0,37.5469259,127.04594750000001
청파로47다길,6,167,0,37.5453881,126.9662601
임정로,49,164,0,37.5432401,126.95705009999999
한남대로27길,7,474,0,37.5387482,127.0038534
원효로90길,8,122,0,37.538779,126.969973
신흥로,3,29,0,37.540727600000004,126.98677479999999
대사관로34길,5,67,0,37.5306506,127.00592009999998
서빙고로59길,3,41,0,37.5207586,126.9931666
우사단로10가길,5,124,0,37.53373010000001,126.99703590000001
한강대로80길,2,15,0,37.5429667,126.9734142
서빙고로62길,3,37,0,37.5192556,126.9915001
우사단로4라길,3,69,0,37.530319899999995,126.9988773
한강대로102다길,3,17,0,37.548083399999996,126.9750456
한림말3길,5,46,0,37.5423043,127.01565190000001
한강대로15길,4,52,0,37.5259053,126.96433020000002
두텁바위로,3,79,0,37.5513763,126.98117759999998
반포대로,40,341,0,37.517703000000004,126.9950338
회나무로,4,65,0,37.5396116,126.9920364
서빙고로91라길,2,52,0,37.524959,126.9983838
한강대로,6,72,0,37.537585899999996,126.97439009999998
무학봉7길,4,15,0,37.560384,127.02551329999999
효창원로98길,2,19,0,37.548844700000004,126.96471820000001
두텁바위로5길,4,19,0,37.54574279999999,126.97342069999999
백범로99가길,3,34,0,37.5354838,126.9713388
우사단로4길,8,13,0,37.5314131,126.99816580000001
한강대로104길,11,481,0,37.550802399999995,126.9745381
효창원로86라길,6,268,0,37.5477499,126.96692140000002
한강대로14가길,7,339,0,37.5234967,126.9643166
효창원로12길,7,230,0,37.5339867,126.9527949
이촌로54길,15,178,0,37.520699799999996,126.96743529999999
한강대로39길,2,90,0,37.531121899999995,126.96831189999999
원효로19길,3,56,0,37.5334223,126.95373570000001
보광로32길,3,38,0,37.5299829,126.9980907
두텁바위로13길,5,102,0,37.5461712,126.97676489999999
만리재로40길,4,9,0,37.5545275,126.9683256
장문로9가길,5,259,0,37.5278816,126.99560259999998
한강대로92길,4,202,0,37.5459522,126.97286650000001
두텁바위로53길,3,64,0,37.549104799999995,126.98166259999999
한강대로14가길,5,55,0,37.5229031,126.96347949999999
마장로33길,4,58,0,37.569280400000004,127.0390271
원효로31길,4,13,0,37.5332483,126.95517050000001
원효로93길,7,136,0,37.5407985,126.9690885
신흥로,4,46,0,37.545337599999996,126.98582720000002
이촌로22길,4,134,0,37.5247708,126.9561601
이태원로55길,6,125,0,37.5374506,126.99600659999999
청파로85가길,3,41,0,37.5520478,126.96707020000001
보광로5길,4,19,0,37.524981700000005,127.00086940000001
연무장11길,7,243,0,37.543023600000005,127.0573271
왕십리로,0,155,0,37.5598406,127.0367121
뚝섬로,0,66,0,37.538739299999996,127.05618190000001
청파로47길,2,112,0,37.545084499999994,126.96895740000001
마조로,5,32,0,37.559084999999996,127.0411355
신흥로3가길,4,422,0,37.542315,126.98505619999999
청파로47나길,3,21,0,37.5480898,126.9682148
원효로77길,5,52,0,37.5388185,126.9667172
서빙고로97길,4,18,0,37.527151399999994,127.0034788
효창원로98길,2,17,0,37.5488871,126.96505309999999
장문로,4,21,0,37.5261321,126.998026
대사관로11길,7,59,0,37.5341751,127.0013508
임정로29길,2,12,0,37.5473703,126.96258610000001
만리재로20길,2,41,0,37.5503578,126.96332009999999
보광로5길,4,53,0,37.5248053,127.0012533
원효로83길,7,90,0,37.5396474,126.96773359999999
우사단로10길,3,11,0,37.5328206,126.9983993
소월로,4,19,0,37.5540843,126.9785652
새창로35길,2,20,0,37.5362931,126.9617798
신흥로14길,5,45,0,37.543743400000004,126.98805359999999
한강대로14나길,4,262,0,37.5227636,126.9654225
두텁바위로60길,5,414,0,37.5491945,126.98282340000002
우사단로4길,3,19,0,37.5317164,126.9979598
장문로19길,5,178,0,37.5261885,126.99854280000001
두텁바위로58길,10,23,0,37.54808189999999,126.9831999
한강대로10길,4,28,0,37.5241268,126.9644945
청파로85길,4,27,0,37.5526206,126.96557109999999
청파로49길,5,41,0,37.5449896,126.96717179999999
장문로49나길,2,13,0,37.5310923,127.00374620000001
한강대로102다길,3,26,0,37.548037799999996,126.97452659999998
만리재로20길,2,35,0,37.5505705,126.96332109999999
신흥로25길,4,11,0,37.5443082,126.9828737
이태원로15길,4,47,0,37.5358683,126.990749
효창원로69길,6,389,0,37.5422095,126.960323
이태원로20가길,4,103,0,37.533547799999994,126.99273810000001
청파로43다길,3,64,0,37.543521999999996,126.9689133
